id,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,n_dighelp,f_socnet,dig_job,dig_spec
qVmGCjFgoW,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,3,3,3,3,3,2,3,3,2,3,2,2,3,2,2,3,3,3,1,0,3,1,5,3,3,1,4,3,0,2,1,2,4,2,1,1,3,0,2,1,2,1,1,1,1,3,1,2,1.5,FALSE,FALSE
qx2z1czIyP,3,2,3,2,3,3,3,3,3,3,4,3,3,3,2,1,1,2,2,3,4,4,3,2,4,3,3,3,3,3,3,3,4,3,4,2,3,3,2,1,3,3,3,3,4,1,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,2,2,0.5,FALSE,FALSE
QxKxlY255X,4,4,4,5,2,3,3,4,4,4,4,4,3,4,4,3,0,1,1,3,4,4,4,4,1,3,4,5,2,2,3,3,4,4,1,0,4,4,4,4,4,4,4,1,3,1,4,4,3,4,4,3,4,4,3,1,1,3,0,2,4,1,2,3,4,3,3,3,3,3,3,2,1.5,FALSE,FALSE
QYtUrXkiPp,3,3,1,1,0,1,1,3,3,2,3,4,0,0,3,4,1,1,1,3,4,4,4,1,4,4,4,4,4,1,0,4,2,2,0,3,2,3,0,1,1,3,3,3,1,1,5,0,2,2,5,1,2,3,4,4,4,4,1,3,4,3,3,3,3,3,3,3,2,3,3,1,-2,FALSE,FALSE
QZ9nRSroKQ,3,2,3,4,2,3,2,3,3,2,2,1,4,4,2,2,2,1,1,3,5,5,4,5,5,4,4,5,4,1,4,4,4,3,2,1,3,3,1,3,3,4,4,2,1,1,4,3,4,4,3,4,2,3,3,3,3,3,2,2,4,3,1,3,3,2,3,3,3,4,3,NA,2,FALSE,FALSE
r2Qc9jbrW7,2,2,2,2,0,4,1,2,2,3,1,0,0,5,0,5,0,1,2,2,4,3,3,3,3,3,4,4,3,1,1,4,1,1,2,2,2,0,1,1,1,1,2,1,1,2,3,1,2,1,4,0,1,1,1,3,2,1,0,1,1,1,1,4,3,1,1,3,3,1,0,NA,-2,FALSE,FALSE
r4zlFEVJOo,3,4,4,4,2,3,3,2,3,4,4,3,3,3,2,2,2,0,0,1,3,3,3,3,2,3,2,3,3,2,2,2,3,3,0,0,3,2,3,3,3,2,3,2,1,2,3,3,2,2,2,2,1,4,3,3,2,3,0,2,3,4,1,2,2,0,1,0,3,2,1,2,2.5,FALSE,FALSE
R500qbuwsc,3,3,3,3,3,3,2,3,3,3,4,2,2,3,2,3,0,2,2,3,4,4,3,3,2,3,2,5,4,2,4,3,3,3,2,2,2,3,3,3,3,3,3,2,3,2,4,4,3,3,4,3,3,4,2,4,2,3,2,2,3,3,2,2,3,1,1,1,2,3,2,3,2,TRUE,FALSE
R6KgZz9Cno,1,3,3,3,1,3,1,1,0,2,1,1,2,2,2,2,3,1,3,3,1,1,0,2,2,3,2,2,2,3,2,1,1,2,1,3,2,0,0,4,2,3,2,0,0,3,1,2,3,2,4,1,3,2,1,2,2,1,4,1,3,2,3,5,2,2,0,1,0,2,2,NA,-2,FALSE,FALSE
R9C3loTdjY,3,3,3,5,2,3,0,3,4,2,3,4,2,4,3,4,1,2,3,4,5,3,3,3,2,3,3,4,3,1,3,3,4,4,0,0,4,3,2,3,3,5,3,2,2,1,4,3,3,3,3,2,0,4,4,2,5,4,4,3,5,3,3,5,3,2,2,3,3,2,3,1,2,FALSE,FALSE
r9YNERa371,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,5,3,3,3,3,3,4,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,4,2,3,3,4,2,3,2,2,3,2,3,2,2,2,2,1,2,2,1,1,1,2,2,1,2,-2,FALSE,TRUE
RA5bBnFe4N,2,1,2,4,1,2,1,1,2,0,1,1,2,2,0,1,1,2,0,3,4,3,3,3,2,2,4,3,0,2,0,0,3,4,1,0,3,2,0,3,3,5,1,0,1,4,3,0,1,1,1,0,1,3,2,2,3,3,2,2,3,2,2,3,4,1,1,0,1,3,1,4,-2,FALSE,TRUE
RaamhhMqF7,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,4,3,4,3,3,4,3,3,3,3,2,3,2,2,2,1,2,2,3,2,2,2,3,3,2,2,3,1,3,2,3,2,3,3,2,3,2,4,2,3,3,1,3,2,3,1,1,2,3,2,1,2,2.5,FALSE,FALSE
RgbS5SeYOk,4,3,4,4,2,1,3,3,3,3,4,1,4,4,1,1,2,1,1,2,4,4,4,3,4,4,4,5,3,4,3,1,4,3,1,1,3,3,3,4,4,4,2,4,1,1,4,2,4,4,4,3,3,3,2,4,2,1,3,1,2,2,1,1,1,2,1,1,1,1,3,1,-2,FALSE,FALSE
rJuOLLAnEp,2,2,2,1,3,4,2,4,2,1,3,0,4,4,1,1,4,0,1,2,4,3,4,3,2,3,4,4,4,2,4,2,3,4,1,1,3,2,2,4,4,4,3,1,1,2,4,2,3,4,4,2,4,3,1,1,3,2,1,0,1,3,1,3,2,1,1,3,1,2,1,NA,-2,FALSE,FALSE
rNrNriDJrJ,3,3,3,4,2,3,3,3,3,3,3,3,3,4,3,2,2,2,2,3,4,3,4,3,2,3,4,4,3,2,3,3,3,3,3,2,3,3,3,3,3,4,2,3,3,2,4,2,3,3,4,2,3,3,3,3,3,3,2,1,3,3,3,2,3,3,3,3,3,3,3,1,-2,FALSE,FALSE
rnVlZTIPxR,2,2,3,3,1,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,1,2,2,0,1,1,3,1,1,0,0,0,1,2,2,1,1,1,0,2,4,1,3,2,2,2,1,3,1,3,2,1,3,2,2,2,1,1,2,1,2,3,3,2,1,NA,-2,FALSE,FALSE
RnwhJLEcxk,3,2,3,2,2,3,1,3,3,4,3,3,2,3,3,3,1,2,3,1,3,3,3,3,1,3,3,3,3,2,3,1,3,1,1,3,3,2,3,1,1,1,3,1,1,1,4,1,3,4,4,1,1,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,-2,FALSE,FALSE
Ron5wtZETU,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,1,2,2,2,2,3,2,2,1,0,2,3,4,2,3,2,4,1,2,4,2,3,3,3,2,3,4,2,2,3,3,3,2,2,3,3,1,NA,-1,FALSE,FALSE
rptyTtS8Vb,3,3,4,3,2,3,2,3,3,4,3,2,3,4,3,4,0,2,3,3,5,5,5,4,4,3,3,4,5,2,3,5,1,2,1,2,2,3,3,2,2,2,4,3,3,2,4,4,3,3,4,3,3,3,4,4,4,3,2,3,4,4,3,4,4,1,2,3,4,2,3,2,3,FALSE,FALSE
RSYTt2xWz8,5,5,5,2,5,5,5,5,5,5,1,3,3,5,1,2,5,0,1,0,3,3,4,4,2,4,3,5,3,1,2,5,1,0,2,1,1,3,2,1,2,1,4,3,5,0,4,3,4,5,4,3,3,5,3,3,3,4,1,2,5,2,1,2,4,3,3,1,2,2,3,NA,0.5,FALSE,FALSE
RuqfncD5cw,2,2,2,2,2,3,3,3,3,3,2,3,2,2,2,3,2,2,2,3,4,4,3,4,2,3,3,4,4,2,2,4,2,1,1,1,1,2,1,1,1,3,3,2,1,1,3,2,2,2,4,1,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,-2,FALSE,FALSE
RWZx4iLyhN,3,2,3,3,2,3,3,3,3,3,2,2,2,4,1,1,4,2,1,1,3,3,4,3,3,3,2,3,3,2,3,3,3,4,1,1,3,2,3,3,3,3,2,2,3,3,4,2,3,2,3,4,3,3,3,2,3,3,2,2,3,3,2,3,3,2,2,2,2,2,3,NA,-2,TRUE,FALSE
s1sAV1JqQ2,3,4,3,4,1,4,4,3,3,3,0,5,3,4,0,5,0,0,0,5,4,4,1,4,4,4,4,4,4,1,2,4,3,1,0,3,3,2,3,1,1,2,3,3,2,1,5,2,4,3,5,2,2,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,2,3,4,NA,0.5,FALSE,FALSE
SbM6fcsHP9,3,3,3,3,2,3,2,2,2,4,2,2,2,5,2,2,2,1,2,4,4,3,5,3,3,4,3,2,2,3,2,3,2,2,2,2,2,3,1,3,2,4,1,3,2,1,4,2,3,2,4,1,3,3,2,1,3,4,2,4,4,2,1,2,4,3,2,1,3,3,3,NA,2.5,FALSE,FALSE
sHlsaC5oln,1,2,2,2,0,3,1,3,2,3,2,3,1,3,2,2,1,3,2,2,4,3,3,2,2,3,4,4,2,3,1,3,1,1,2,1,1,1,2,1,2,2,1,1,1,3,3,1,2,2,3,0,3,3,2,4,2,3,3,1,2,1,2,3,2,1,1,1,1,1,2,3,3,FALSE,FALSE
sJfxVBsVqx,1,3,2,4,3,3,1,3,2,4,1,1,4,3,1,2,1,1,1,1,4,3,3,2,1,2,3,1,3,2,3,0,1,1,0,0,1,3,1,2,2,4,1,1,1,1,3,2,3,4,3,3,1,4,2,4,3,3,2,2,3,4,3,3,3,1,1,2,3,2,3,NA,-2,FALSE,FALSE
Sl2sv2Gqeh,3,3,3,3,3,5,3,3,4,3,2,2,3,5,2,5,2,2,2,2,5,5,5,4,3,5,5,5,5,3,4,5,3,3,0,1,3,2,4,5,4,4,4,2,3,2,5,3,5,4,5,3,3,5,3,4,2,3,0,1,2,2,1,0,2,2,2,2,2,3,1,2,-0.5,FALSE,FALSE
SoNzzbPiZg,2,3,2,3,1,3,1,3,1,1,2,3,4,2,1,2,1,1,1,0,2,3,4,3,2,3,4,1,3,0,1,2,4,4,3,0,2,1,3,3,4,3,1,2,2,1,3,1,3,3,3,1,1,3,1,2,3,2,1,0,3,0,0,1,3,2,2,1,1,0,3,NA,2,FALSE,FALSE
SPYipkoPoE,3,4,5,1,3,2,2,4,3,3,4,4,3,5,2,1,2,2,3,4,4,4,5,1,2,3,2,5,3,3,2,2,4,5,1,3,4,3,3,2,3,2,2,5,5,5,5,5,2,1,5,1,5,4,4,5,0,0,2,2,5,0,0,4,0,2,1,3,2,2,3,3,-2,FALSE,FALSE
SuFb5T8A30,3,2,3,2,2,3,2,2,3,2,3,3,3,4,3,4,2,2,2,2,4,3,3,3,2,3,2,3,3,2,3,3,3,2,2,2,3,3,3,2,3,3,3,2,2,2,4,3,3,3,3,2,2,3,2,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,FALSE,FALSE
T1VpcghRSg,3,3,3,3,4,2,3,3,3,4,2,3,2,3,2,2,1,2,3,1,3,3,3,2,2,3,2,3,4,1,4,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,4,3,3,2,4,2,4,3,2,2,3,2,1,1,2,1,0,3,3,2,1,1,2,2,1,NA,0.5,FALSE,FALSE
t3fREejxx8,4,3,4,2,2,3,3,4,3,4,3,4,3,4,1,4,1,1,3,3,5,3,5,1,3,3,4,5,4,1,3,3,2,1,0,1,2,3,3,1,2,4,3,1,3,2,5,2,2,2,5,2,2,4,3,4,3,4,3,3,3,2,3,3,3,2,3,3,2,3,3,1,-2,FALSE,FALSE
t3XqeUW6wA,3,4,3,3,3,4,4,3,3,3,3,3,3,5,3,3,2,2,2,3,3,3,3,3,4,4,3,4,5,2,4,3,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,3,3,3,3,2,0,1,1,4,1,2,1,2,1,1,2,1,1,1,1,1,1,3,1,1,-2,FALSE,TRUE
TAksqmqAHA,3,3,3,3,3,2,2,3,3,3,2,2,3,4,2,2,3,1,1,2,5,4,5,2,4,4,4,4,3,3,3,3,3,3,0,1,3,1,2,4,3,3,3,2,2,2,4,3,2,3,4,1,2,3,2,1,2,2,1,2,3,2,2,1,4,2,2,3,2,1,3,1,-2,FALSE,FALSE
Tc4NliJTod,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,1,2,2,3,3,3,3,3,3,3,3,3,2,2,3,2,3,1,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,NA,3,FALSE,FALSE
TDeawbtQak,2,2,3,2,2,4,4,2,0,4,2,2,4,4,1,2,1,3,2,2,3,2,3,2,2,4,4,5,4,3,3,2,2,2,1,2,2,2,2,3,2,4,0,2,2,3,2,1,2,1,4,2,1,0,1,4,1,1,2,1,3,0,2,3,3,3,3,2,4,2,1,1,-2,FALSE,FALSE
tDRBy4W9Zl,2,3,2,2,1,3,0,3,3,3,3,3,4,5,2,2,2,2,2,3,3,3,1,4,4,4,3,4,5,1,1,3,3,2,0,0,3,2,3,3,3,3,3,0,1,2,3,0,3,3,2,2,1,3,2,2,2,3,1,2,3,1,2,1,3,1,2,3,3,2,3,1,-2,FALSE,FALSE
th4BTTdejn,3,2,3,2,3,3,3,4,4,4,4,4,3,4,3,3,1,2,4,4,4,4,4,1,4,4,4,4,4,2,3,4,2,3,3,2,3,3,2,3,3,4,4,3,3,2,4,3,3,3,3,2,3,3,2,2,3,3,2,2,3,1,2,2,3,2,1,1,3,2,3,2,-2,FALSE,FALSE
tImka2oJfN,2,3,2,2,2,2,3,2,3,2,3,3,2,4,4,4,1,3,3,3,4,4,1,4,3,3,4,3,3,2,4,3,2,3,3,3,2,3,2,1,2,3,3,2,4,1,3,4,3,2,3,3,2,3,3,2,4,3,2,4,4,4,3,4,3,2,1,2,3,4,3,NA,-2,FALSE,FALSE
TL8HKOr3Zf,3,2,4,2,1,0,4,3,3,3,1,1,3,4,1,2,0,1,1,4,5,3,3,3,2,0,4,3,1,3,1,3,2,1,0,2,3,1,5,1,4,3,2,3,3,1,5,1,2,3,5,1,1,1,0,2,2,0,0,0,1,2,0,0,1,1,1,1,3,3,0,2,-0.5,FALSE,FALSE
TLUnMwBi5l,2,2,3,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,2,2,2,1,2,2,2,2,3,2,1,2,1,1,1,4,1,1,4,2,1,1,1,4,4,4,4,4,4,4,3,4,4,4,3,1,1,1,1,2,3,1,-2,FALSE,FALSE
TpbcYYSWOW,5,4,5,4,3,5,4,5,5,4,2,3,4,5,0,3,2,0,2,3,5,5,5,1,5,2,5,3,5,2,5,5,2,5,0,0,2,4,5,3,2,5,0,2,3,0,5,5,4,5,5,2,3,5,5,5,5,5,5,3,5,3,5,5,5,0,0,0,0,2,2,1,0,FALSE,TRUE
tpcBuHTdNU,5,3,5,4,3,5,3,5,3,5,5,5,5,5,5,5,0,2,5,5,5,5,5,3,3,3,5,5,4,3,2,3,2,5,0,2,3,3,0,0,5,5,5,2,2,5,5,2,4,0,5,3,3,2,1,0,3,1,5,0,2,1,1,0,4,1,1,2,3,3,3,NA,-2,FALSE,FALSE
TR2w4HENvP,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,2,2,1,3,1,1,2,1,2,2,2,3,2,2,1,3,2,2,2,2,2,2,2,1,1,3,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,NA,-2,FALSE,FALSE
Truv1wIySq,2,2,3,2,2,2,1,3,3,2,3,2,3,3,3,4,0,2,2,3,3,3,3,1,3,3,2,3,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2,2,3,1,3,3,3,2,2,3,2,3,3,3,3,2,2,3,2,2,3,2,3,3,3,4,3,NA,-2,FALSE,FALSE
tvK5iu2cAC,2,3,1,2,3,2,3,3,2,2,2,3,3,2,3,3,2,5,2,3,4,3,3,4,3,2,2,3,0,3,3,4,3,3,2,2,3,2,3,1,1,4,2,2,3,2,2,2,3,3,1,3,3,2,0,3,2,3,4,3,5,0,4,4,3,2,1,3,2,2,3,NA,0,FALSE,FALSE
TVnxSFaRx9,4,3,4,4,3,3,3,4,3,4,4,4,3,5,4,4,1,1,2,3,5,4,4,4,4,3,3,4,3,3,2,4,3,3,2,1,3,4,2,2,2,4,3,2,2,2,4,2,3,4,4,3,2,4,4,4,4,5,4,3,4,4,3,4,4,1,3,3,2,3,3,NA,-2,FALSE,FALSE
tw5W7Qbtj0,2,2,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,2,3,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,2,2,2,3,2,2,-2,FALSE,FALSE
tw6WyLKUjk,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,3,2,2,2,3,3,3,2,3,2,2,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,1,2,2,2,4,1,2,1.5,FALSE,FALSE
Txow5rWPy0,3,2,3,3,2,4,3,3,4,2,2,3,3,3,2,2,1,2,2,3,4,4,3,3,3,4,3,4,4,1,2,3,2,1,1,1,1,3,0,1,1,2,3,3,3,1,2,2,3,3,2,3,3,2,1,3,1,2,2,2,1,1,1,2,2,1,3,2,3,2,3,1,1,FALSE,FALSE
Ty5Nj7Q7qy,3,3,3,3,4,2,4,3,4,3,3,3,3,4,3,3,2,2,2,3,5,4,5,1,4,3,3,4,4,3,5,4,3,2,2,2,3,3,3,3,2,2,3,4,3,1,5,5,3,3,5,3,4,4,4,3,4,4,3,3,4,3,4,4,4,1,1,2,2,1,3,2,0,FALSE,FALSE
TYESeRLpLx,3,2,3,3,3,3,2,1,2,2,0,2,2,3,0,2,0,2,1,2,4,3,3,4,4,3,5,4,2,3,2,4,3,4,0,4,3,2,2,3,3,4,3,0,2,3,2,3,2,0,1,3,2,2,2,2,2,1,1,2,2,1,3,3,2,0,0,0,2,3,0,NA,-2,FALSE,FALSE
U1n5mct7S5,1,2,1,1,1,3,0,3,2,2,1,3,1,2,3,3,2,3,2,2,1,1,1,2,1,2,3,3,0,2,0,1,0,4,2,1,1,0,1,2,1,1,3,1,1,1,3,2,2,2,3,1,2,2,2,3,2,3,2,1,3,2,2,3,2,2,3,3,3,4,4,NA,-2,FALSE,FALSE
UbjSMyY3Yv,0,1,3,4,1,0,1,0,1,1,0,1,4,2,0,0,5,5,0,2,3,3,3,1,4,1,2,2,5,0,2,1,0,3,0,0,0,1,0,4,0,0,1,0,0,5,2,0,2,0,0,0,5,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,3,3,NA,-2,FALSE,FALSE
uEIvFLtZoi,4,3,4,3,4,3,3,3,3,3,3,3,4,4,2,2,2,1,2,2,5,4,5,4,5,4,3,3,3,2,4,3,4,3,1,1,4,4,4,3,4,4,3,3,2,1,4,4,4,2,3,4,4,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,3,NA,-2,FALSE,FALSE
Uf8FnTVt3p,3,2,4,4,0,5,0,2,4,0,3,2,2,4,3,2,4,1,3,0,5,4,5,4,3,5,5,4,1,4,2,3,2,1,0,0,2,3,3,2,5,3,4,2,2,2,3,2,1,0,3,0,4,0,0,3,4,0,1,0,0,0,0,0,3,0,2,3,1,3,3,NA,3,FALSE,FALSE
ugl0jsRbNC,3,3,4,3,2,4,3,4,3,4,3,3,3,4,2,2,3,2,2,1,5,4,4,1,5,4,4,4,4,2,3,5,3,2,1,1,3,2,3,2,1,2,3,3,1,2,3,2,3,2,4,2,1,4,2,3,3,3,2,2,3,2,2,3,2,2,3,3,3,2,3,2,0,FALSE,FALSE
uHEjgmMMkZ,5,2,2,2,0,2,3,3,5,3,5,3,3,5,5,3,0,1,1,2,0,0,5,4,0,0,0,0,3,1,4,5,2,2,2,1,4,5,3,5,2,4,5,4,1,3,4,1,3,4,4,1,1,4,3,4,3,4,1,3,3,3,3,3,3,2,1,3,3,2,3,1,-1,FALSE,FALSE
Ui7JHRvEE5,2,2,3,2,2,2,2,2,2,2,3,2,3,4,3,2,2,2,3,2,4,5,4,3,3,5,4,5,5,3,3,4,2,3,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,3,2,3,1,2,2,2,2,3,2,2,2,1,2,2,1,1,1,1,1,2,1,-2,FALSE,FALSE
UIdpdp5uyW,1,3,4,1,1,1,3,4,3,3,2,2,4,4,1,3,2,1,1,1,2,2,1,1,1,3,3,2,2,2,1,3,2,3,3,1,1,1,2,2,2,3,2,2,1,2,4,0,2,1,4,2,0,2,1,3,1,3,0,3,2,3,1,3,2,3,3,3,3,2,3,NA,-2,FALSE,FALSE
uLlFAYeZox,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,2,4,4,4,1,4,3,3,3,3,4,1,1,2,3,3,2,3,3,2,2,3,3,3,4,2,2,4,4,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1,0,0,1,-2,FALSE,TRUE
UmpBYIjUdl,3,4,2,4,3,3,3,3,3,4,3,3,3,4,3,3,2,1,3,3,3,3,4,3,2,3,3,3,3,4,3,3,3,2,1,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,-2,FALSE,FALSE
UpJavpJjcE,2,3,3,4,0,3,3,3,3,4,2,2,4,5,0,1,1,0,0,1,3,3,3,3,0,3,1,3,4,1,0,0,3,3,1,2,2,1,1,1,3,2,3,1,0,1,3,1,3,2,2,0,3,3,4,1,2,4,2,2,3,1,1,3,3,3,3,2,3,1,1,1,-2,FALSE,FALSE
URtGYUHBPt,3,4,3,4,5,4,2,3,4,2,3,3,4,3,2,1,2,1,2,1,4,4,4,5,2,3,2,4,5,1,4,4,4,4,0,1,4,4,4,4,4,5,3,2,2,0,4,3,3,3,4,2,3,3,2,3,3,3,2,2,3,2,2,3,2,1,1,2,3,2,2,2,0,FALSE,FALSE
uUfPL4JcDb,2,2,3,2,1,3,1,3,3,2,2,2,2,2,3,3,2,2,2,2,4,3,3,3,4,4,2,3,3,1,2,4,3,1,1,2,3,3,3,2,3,2,2,2,1,2,4,2,3,3,3,3,1,3,3,4,3,3,3,2,3,3,2,2,3,1,2,3,2,3,2,3,-2,FALSE,FALSE
v9BWKdKVcj,3,2,3,3,2,1,5,4,3,2,2,1,3,3,2,3,3,1,1,2,3,4,4,3,2,3,4,5,5,1,4,3,3,4,3,1,3,2,4,3,4,4,3,3,4,3,5,5,4,3,5,2,3,3,2,1,3,4,1,0,4,1,1,1,4,1,2,1,3,4,3,2,2.5,FALSE,FALSE
Va5ckik4TH,3,2,3,3,2,2,4,4,4,3,3,1,3,3,3,3,2,4,4,2,3,3,4,4,3,4,1,3,4,3,3,3,5,1,3,5,5,3,1,1,0,1,3,3,5,4,3,3,3,3,5,5,0,2,3,3,3,4,3,2,2,3,2,3,2,2,2,2,3,1,2,NA,1.5,FALSE,TRUE
vCoMoN0nxn,3,3,3,3,5,3,3,3,4,3,2,2,4,3,2,2,2,2,2,3,5,5,5,5,5,5,3,4,5,2,5,5,3,3,2,2,3,3,3,3,3,3,4,2,3,2,5,5,4,4,5,4,4,3,2,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,1,2.5,TRUE,FALSE
vEy2fO8h49,4,4,4,1,2,5,5,4,5,4,3,4,3,5,4,4,2,4,4,3,5,4,3,4,3,4,5,5,2,1,3,4,3,1,2,2,4,3,3,3,2,4,4,4,4,1,4,2,4,4,4,3,4,4,4,4,4,5,3,4,4,4,5,4,5,3,4,3,3,3,3,2,-2,FALSE,FALSE
vfRPyGQCZx,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,4,1,3,2,2,2,2,2,2,3,3,1,2,2,3,2,1,3,3,3,2,3,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,3,2,NA,0,FALSE,FALSE
